biome * ffffff ffffff ffffff
biome 172 ffffff 91bd59 77ab2f
biome 173 ffffff 00995b 00995b
biome 174 ffffff b2b952 9fa726
biome 175 ffffff b2b952 9fa726
biome 176 ffffff b9b953 a7a529
biome 177 ffffff bec44c b3c442
biome 178 ffffff bec44c b3c442
biome 179 ffffff 647f38 789643
biome 180 ffffff 91bd59 77ab2f
biome 181 ffffff a4b76e 8ca44a
biome 182 ffff77 ccc9ad d7dbb6
biome 183 af9200 746429 919134
biome 184 ffffff 83bd65 65ab3e
biome 185 ffffff ccab5f ccab5f
biome 186 ffffff 78ed85 78ed85
biome 187 e0ff70 5c694e 496137
biome 188 ffffff 82b593 63a277
biome 189 ffffff 82b593 63a277
biome 190 ffffff b6d367 bbdd63
biome 191 1e1b26 3f4151 3f4151
biome 192 ffffff a4b76e 8ca44a
biome 193 ffffff 9cb96d 84a648
biome 194 ff107a 69cfdb 70e099
biome 195 ffffff c8e84a c8e84a
biome 196 ffffff a6ad66 a89b59
biome 197 ffffff a6ad66 a89b59
biome 198 5dff00 a7e140 88e140
biome 199 ffffff 47cd33 1abf00
biome 200 ffffff 47cd33 1abf00
biome 201 ffffff ad8456 bf664e
biome 202 ffffff bfb755 aea42a
biome 203 ffffff b9b953 a7a529
biome 204 e5ff00 9da078 999e55
biome 205 636084 5a935f 4f9657
biome 206 ffffff 78ed85 78ed85
biome 207 ffffff a6bb4e 91a922
biome 220 ffffff 91bd59 77ab2f
biome 221 ffffff 8eb971 71a74d
biome 222 ffffff 554114 3b5e3f
biome 223 ffffff 61c64b 3bb61e
biome 224 ffffff a5bc2f 85be62
biome 225 6c2c2c 572e23 64260f
biome 226 ffffff 80b497 60a17b
biome 227 ffffff 95b872 7aa54f
biome 228 ffffff 70c15b 4cb031
biome 229 ffffff 8eb971 71a74d
biome 230 ffffff 8eb971 71a74d
biome 231 ffffff 8eb971 71a74d
biome 232 ffffff 83bb6d 63a948
biome 233 ffffff 84b68d 65a371
biome 234 ffffff 7cbd6b 5bab46
biome 235 e0ffae 5c694e 496137
biome 236 ffffff 8eb971 71a74d
biome 237 ffffff 79c05a 59ae30
biome 245 2e535f 404840 405340
biome 246 0077ee 55ff81 66ffc5
biome 247 cc1188 6d4189 7c6d87
biome 250 ffffff bfb755 aea42a
biome 251 ffffff 8eb971 71a74d
biome 252 0a2a72 283f0b 283f0b
biome 253 ff0000 ff4422 ff4422
biome 255 ffffff 80b497 60a17b
blocktype * * normal
blocktype 2 * grass
blocktype 8 * water
blocktype 9 * water
blocktype 18 * leaves
blocktype 18 1 opaque
blocktype 18 2 opaque
blocktype 31 * grass
blocktype 106 * foliage
blocktype 169 * grass
blocktype 1920 * grass
blocktype 1923 * opaque
blocktype 1924 * opaque
blocktype 1925 * foliage
blocktype 1926 * opaque
blocktype 1932 * foliage
blocktype 1962 * leaves
blocktype 2164 * leaves
blocktype 2177 * leaves
blocktype 2200 * opaque
blocktype 2204 * leaves
blocktype 3257 * opaque
blocktype 3258 * opaque
blocktype 3259 * leaves
blocktype 3272 * opaque
blocktype 3278 * opaque
block * * 00000000
block 1 * ff7d7d7d
block 2 * ff939393
block 3 * ff866043
block 4 * ff7a7a7a
block 5 * ff9c7f4e
block 5 1 ff674d2e
block 5 2 ffc3b37b
block 5 3 ff9a6e4d
block 6 * 6b769654
block 6 0 6b476625
block 6 1 53333a21
block 6 3 55305612
block 6 4 6b476625
block 6 5 53333a21
block 6 7 55305612
block 6 8 6b476625
block 6 9 53333a21
block 6 11 55305612
block 6 12 6b476625
block 6 13 53333a21
block 6 15 55305612
block 7 * ff535353
block 8 * b22e43f4
block 9 * b22e43f4
block 10 * ffd86417
block 11 * ffd86417
block 12 * ffdbd3a0
block 13 * ff7e7c7a
block 14 * ff8f8b7c
block 15 * ff87827e
block 16 * ff737373
block 17 * ff9a7d4d
block 17 4 ff665131
block 17 5 ff2d1c0c
block 17 6 ffcecec9
block 17 7 ff57431a
block 17 8 ff665131
block 17 9 ff2d1c0c
block 17 10 ffcecec9
block 17 11 ff57431a
block 17 12 ff665131
block 17 13 ff2d1c0c
block 17 14 ffcecec9
block 17 15 ff57431a
block 18 * ff636363
block 18 1 ff223622
block 18 2 ff314021
block 18 3 ff828079
block 18 5 ff5b5b5b
block 18 7 ff828079
block 18 9 ff5b5b5b
block 18 11 ff828079
block 18 13 ff5b5b5b
block 18 15 ff828079
block 19 * ffb6b639
block 20 * 46daf0f4
block 21 * ff667086
block 22 * ff264389
block 23 * ff606060
block 23 1 ff565656
block 23 9 ff565656
block 24 * ffdad29e
block 25 * ff644332
block 26 * ffaf7474
block 26 0 ff8e1616
block 26 1 ff8e1616
block 26 2 ff8e1616
block 26 3 ff8e1616
block 26 4 ff8e1616
block 26 5 ff8e1616
block 26 6 ff8e1616
block 26 7 ff8e1616
block 27 * ab9a6846
block 27 0 ab846c48
block 27 1 ab846c48
block 27 2 ab846c48
block 27 3 ab846c48
block 27 4 ab846c48
block 27 5 ab846c48
block 27 6 ab846c48
block 27 7 ab846c48
block 28 * 9b895c50
block 28 0 9b786559
block 28 1 9b786559
block 28 2 9b786559
block 28 3 9b786559
block 28 4 9b786559
block 28 5 9b786559
block 28 6 9b786559
block 28 7 9b786559
block 29 * ff6a665f
block 29 0 ff606060
block 29 1 ff8d9263
block 29 6 ff8d9263
block 29 7 ff8d9263
block 29 8 ff606060
block 29 9 ff606060
block 29 14 ff8d9263
block 29 15 ff8d9263
block 30 * 68dcdcdc
block 31 * 517b4f19
block 31 1 a2747474
block 31 2 4e787878
block 32 * 517b4f19
block 33 * ff6a665f
block 33 0 ff606060
block 33 1 ff998159
block 33 6 ff998159
block 33 7 ff998159
block 33 8 ff606060
block 33 9 ff606060
block 33 14 ff998159
block 33 15 ff998159
block 34 * ff6a665f
block 34 0 ff998159
block 34 1 ff998159
block 34 8 ff998159
block 34 9 ff8d9263
block 35 0 ffdddddd
block 35 1 ffdb7d3e
block 35 2 ffb350bc
block 35 3 ff6a8ac9
block 35 4 ffb1a627
block 35 5 ff41ae38
block 35 6 ffd08499
block 35 7 ff404040
block 35 8 ff9aa1a1
block 35 9 ff2e6e89
block 35 10 ff7e3db5
block 35 11 ff2e388d
block 35 12 ff4f321f
block 35 13 ff35461b
block 35 14 ff963430
block 35 15 ff191616
block 36 * ff998159
block 37 * 60ffff00
block 38 * 60ff0000
block 39 * 198a6953
block 40 * 21c33538
block 41 * fff9ec4e
block 42 * ffdbdbdb
block 43 * ff7a7a7a
block 43 0 ff9f9f9f
block 43 1 ffdad29e
block 43 2 ff9c7f4e
block 43 4 ff926356
block 43 6 ff2c161a
block 43 7 ffece9e2
block 43 8 ff9f9f9f
block 43 9 ffdad29e
block 43 10 ff9c7f4e
block 43 12 ff926356
block 43 14 ff2c161a
block 43 15 ffece9e2
block 44 * ff7a7a7a
block 44 0 ff9f9f9f
block 44 1 ffdad29e
block 44 2 ff9c7f4e
block 44 4 ff926356
block 44 6 ff2c161a
block 44 7 ffece9e2
block 44 8 ff9f9f9f
block 44 9 ffdad29e
block 44 10 ff9c7f4e
block 44 12 ff926356
block 44 14 ff2c161a
block 44 15 ffece9e2
block 45 * ff926356
block 46 * ff82412f
block 47 * ff9c7f4e
block 48 * ff677967
block 49 * ff14121d
block 50 * 13826a3a
block 51 * 77d0842a
block 52 * 9b1a2731
block 53 * ff9c7f4e
block 54 * ff9c7f4e
block 55 * 35efefef
block 56 * ff818c8f
block 57 * ff61dbd5
block 58 * ff6b472a
block 59 * a6566607
block 59 0 0500b312
block 59 1 1312ac0f
block 59 2 2b1c890b
block 59 3 4d258b08
block 59 4 672e8007
block 59 5 80427b07
block 59 6 8e507607
block 60 * ff4b280d
block 60 0 ff734b2d
block 61 * ff606060
block 62 * ff606060
block 63 * ff9c7f4e
block 64 * ff866532
block 65 * 8f795f34
block 66 * 6b786b56
block 66 0 8f796c58
block 66 1 8f796c58
block 66 2 8f796c58
block 66 3 8f796c58
block 66 4 8f796c58
block 66 5 8f796c58
block 67 * ff7a7a7a
block 68 * ff9c7f4e
block 69 * 136a5940
block 70 * ff7d7d7d
block 71 * ffa3a3a3
block 72 * ff9c7f4e
block 73 * ff846b6b
block 74 * ff846b6b
block 75 * 135d3e26
block 76 * 19a74b29
block 77 * ff7d7d7d
block 78 * ffeffbfb
block 79 * 9f7dadff
block 80 * ffeffbfb
block 81 * c30d6318
block 82 * ff9ea4b0
block 83 * 8c94c065
block 84 * ff6b4937
block 85 * ff9c7f4e
block 86 * ffc07615
block 87 * ff6f3634
block 88 * ff544033
block 89 * ff8f7645
block 90 * bf5a0cc1
block 91 * ffc07615
block 92 * c3e4cdce
block 93 * ff979393
block 94 * ffa09393
block 96 * db7e5d2d
block 97 * ff7d7d7d
block 97 1 ff7a7a7a
block 97 2 ff7a7a7a
block 98 * ff7a7a7a
block 98 1 ff72776a
block 98 2 ff767676
block 98 3 ff767676
block 99 * ff8d6a53
block 99 0 ffcaab78
block 99 10 ffcaab78
block 99 11 ffcaab78
block 99 12 ffcaab78
block 99 13 ffcaab78
block 99 15 ffcfccc2
block 100 * ffb62524
block 100 0 ffcaab78
block 100 10 ffcaab78
block 100 11 ffcaab78
block 100 12 ffcaab78
block 100 13 ffcaab78
block 100 15 ffcfccc2
block 101 * 736d6c6a
block 102 0 46cde1e5
block 102 1 46c88041
block 102 2 46a64fc4
block 102 3 465780c9
block 102 4 46bdc228
block 102 5 4637c031
block 102 6 46b87991
block 102 7 46393f40
block 102 8 4692a0a3
block 102 9 46226f90
block 102 10 46692cb5
block 102 11 461f2e8b
block 102 12 46452d18
block 102 13 46324c18
block 102 14 46992e2a
block 102 15 46191919
block 103 * ff979924
block 104 0 22009900
block 104 1 22139402
block 104 2 22268f04
block 104 3 22398a07
block 104 4 224c8509
block 104 5 2260810c
block 104 6 22737c0e
block 104 7 22867710
block 104 8 22007213
block 104 9 22136d15
block 104 10 22266918
block 104 11 2239641a
block 104 12 224c5f1c
block 104 13 22605a1f
block 104 14 22735521
block 104 15 22865124
block 105 0 22009900
block 105 1 22139402
block 105 2 22268f04
block 105 3 22398a07
block 105 4 224c8509
block 105 5 2260810c
block 105 6 22737c0e
block 105 7 22867710
block 105 8 22007213
block 105 9 22136d15
block 105 10 22266918
block 105 11 2239641a
block 105 12 224c5f1c
block 105 13 22605a1f
block 105 14 22735521
block 105 15 22865124
block 106 * 8a6f6f6f
block 107 * ff9c7f4e
block 108 * ff926356
block 109 * ff7a7a7a
block 110 * ff6f6369
block 111 * 930e3b16
block 112 * ff2c161a
block 113 * ff2c161a
block 114 * ff2c161a
block 115 * cc6f1211
block 115 0 2a6a0e1e
block 115 1 786c0f16
block 115 2 786c0f16
block 116 * ff67403b
block 117 * 767c6751
block 118 * 6f454545
block 119 * bf5a0cc1
block 120 * ff597560
block 121 * ffdddfa5
block 122 * ff0c090f
block 123 * ff462b1a
block 124 * ff775937
block 125 * ff9c7f4e
block 125 1 ff674d2e
block 125 2 ffc3b37b
block 125 3 ff9a6e4d
block 125 9 ff674d2e
block 125 10 ffc3b37b
block 125 11 ff9a6e4d
block 126 * ff9c7f4e
block 126 1 ff674d2e
block 126 2 ffc3b37b
block 126 3 ff9a6e4d
block 126 9 ff674d2e
block 126 10 ffc3b37b
block 126 11 ff9a6e4d
block 127 * 8391501e
block 128 * ffdad29e
block 129 * ff6d8074
block 130 * ff14121d
block 131 * 2d8a8171
block 132 * 08818181
block 133 * ff51d975
block 134 * ff674d2e
block 135 * ffc3b37b
block 136 * ff9a6e4d
block 137 * ffb2896f
block 138 * ff74ddd7
block 139 * ff7a7a7a
block 139 1 ff677967
block 140 * 31764133
block 141 * 6f158002
block 141 0 0901ab10
block 141 1 0901ab10
block 141 2 1701bb0f
block 141 3 1701bb0f
block 141 4 3600be10
block 141 5 3600be10
block 141 6 3600be10
block 142 * 6922aa24
block 142 0 0901ab10
block 142 1 0901ab10
block 142 2 1701bb0f
block 142 3 1701bb0f
block 142 4 3600be10
block 142 5 3600be10
block 142 6 3600be10
block 143 * ff9c7f4e
block 144 * ff544033
block 145 * ff404040
block 146 * ff9c7f4e
block 147 * fff9ec4e
block 148 * ffdbdbdb
block 149 * ff9c9695
block 149 8 ffa59594
block 149 9 ffa59594
block 149 10 ffa59594
block 149 11 ffa59594
block 149 12 ffa59594
block 149 13 ffa59594
block 149 14 ffa59594
block 149 15 ffa59594
block 150 * ffa59594
block 151 * ff82745e
block 152 * ffab1b09
block 153 * ff7d544f
block 154 * 6f454545
block 155 * ffece9e2
block 155 1 ffe7e4db
block 155 2 ffe8e5dd
block 155 3 ffe7e3db
block 155 4 ffe7e3db
block 156 * ffece9e2
block 157 * 9b8d5146
block 157 0 9b685347
block 157 1 9b685347
block 157 2 9b685347
block 157 3 9b685347
block 157 4 9b685347
block 157 5 9b685347
block 157 6 9b685347
block 157 7 9b685347
block 158 * ff606060
block 158 1 ff565656
block 158 9 ff565656
block 159 0 ffd1b2a1
block 159 1 ffa15325
block 159 2 ff95586c
block 159 3 ff716c89
block 159 4 ffba8523
block 159 5 ff677534
block 159 6 ffa14e4e
block 159 7 ff392a23
block 159 8 ff876a61
block 159 9 ff565b5b
block 159 10 ff764656
block 159 11 ff4a3b5b
block 159 12 ff4d3323
block 159 13 ff4c532a
block 159 14 ff8f3d2e
block 159 15 ff251610
block 170 * ff9d7412
block 170 0 ffa88b10
block 170 1 ffa88b10
block 170 2 ffa88b10
block 170 3 ffa88b10
block 171 0 ffdddddd
block 171 1 ffdb7d3e
block 171 2 ffb350bc
block 171 3 ff6a8ac9
block 171 4 ffb1a627
block 171 5 ff41ae38
block 171 6 ffd08499
block 171 7 ff404040
block 171 8 ff9aa1a1
block 171 9 ff2e6e89
block 171 10 ff7e3db5
block 171 11 ff2e388d
block 171 12 ff4f321f
block 171 13 ff35461b
block 171 14 ff963430
block 171 15 ff191616
block 172 * ff965c42
block 173 * ff121212
block 200 * ff2c2c2c
block 201 * ff555555
block 202 * ff44695f
block 203 * ff5c533b
block 204 * ffa73e3c
block 205 * ffae966a
block 206 * ffafbad6
block 207 * ff90673b
block 208 * ff697c83
block 209 * ff614131
block 209 0 ff66da9a
block 210 * ff4a7c49
block 211 * ff493527
block 211 1 ffe0c687
block 212 * ff75b049
block 213 * ffc36539
block 213 1 ffc36a42
block 213 2 ffcf6d41
block 214 * ffbababa
block 214 1 ffd5d5d5
block 214 2 ffd8d8d8
block 214 3 ffa4b2a9
block 243 0 ffbfd658
block 243 1 3f55a676
block 252 * ffb13609
block 253 0 ff441d30
block 253 1 ff211131
block 253 2 ff4d2e5e
block 479 * ff212121
block 479 1 ffc7bdab
block 479 2 ff681c1d
block 479 3 ff4d729d
block 479 4 ff3e383a
block 479 5 ff2d161a
block 479 6 ffbdbdbd
block 479 7 ff9a7851
block 479 8 ffdad29e
block 479 9 ff9f9f9f
block 1500 * ff7171c3
block 1501 0 ff220b09
block 1501 1 ff221037
block 1502 * ff718b9b
block 1503 * ff585212
block 1504 * ff424076
block 1504 1 ff4b4851
block 1505 * ff83533d
block 1506 0 ff735525
block 1506 1 ff696866
block 1506 2 ffcccbca
block 1507 * ff4f5721
block 1508 * ff533425
block 1509 * ff807e75
block 1510 * 47ff8008
block 1511 * b3959000
block 1512 * ffd3d3d3
block 1513 0 ff0c0a09
block 1513 1 ff312319
block 1513 2 8f610a08
block 1513 3 8f610a08
block 1513 4 8f610a08
block 1513 5 8f610a08
block 1513 6 8f610a08
block 1514 * 17434371
block 1515 * ffaab4ac
block 1516 * f4030303
block 1517 * 11637a00
block 1518 * 4b6b6315
block 1519 * ffaab4ac
block 1520 * ffaba9a5
block 1521 * 957d0303
block 1522 * ff535353
block 1523 * 2b7f0000
block 1540 * ff222222
block 1541 * ff242424
block 1541 1 ff212121
block 1541 2 ff212121
block 1541 3 ff1c1c1c
block 1541 4 ff1d1d1d
block 1541 5 ff272727
block 1542 * ffc7bdab
block 1542 1 ffc6bcaa
block 1542 3 ffb9af9d
block 1542 4 ffbbb19f
block 1542 5 ffb1ab9b
block 1543 * ff6a1d1f
block 1543 1 ff681d1e
block 1543 2 ff681c1d
block 1543 3 ff5f1c1d
block 1543 4 ff611c1e
block 1543 5 ff680d10
block 1544 * ff4f75a0
block 1544 1 ff4d729d
block 1544 2 ff4d729d
block 1544 3 ff496b93
block 1544 4 ff4b6d95
block 1544 5 ff567aa5
block 1545 * ff423c3e
block 1545 1 ff3e383a
block 1545 2 ff3e383a
block 1545 3 ff3a3436
block 1545 4 ff3a3436
block 1545 5 ff3d3538
block 1546 * ff2c161a
block 1546 1 ff2d161a
block 1546 2 ff2d161a
block 1546 3 ff2a1418
block 1546 4 ff2a1519
block 1546 5 ff2b141a
block 1547 * ffbdbdbd
block 1547 1 ffbcbcbc
block 1547 3 ffafafaf
block 1547 4 ffb1b1b1
block 1547 5 ffacacac
block 1548 * ff9d7b54
block 1548 1 ff9a7851
block 1548 2 ff9a7851
block 1548 3 ff91724d
block 1548 4 ff93744f
block 1548 5 ff977650
block 1549 * ff909090
block 1549 0 ff525261
block 1549 2 ff9a9a9a
block 1549 3 ff433d40
block 1549 4 ff1d1432
block 1549 5 ff9d7b54
block 1549 6 ff2c2c2c
block 1549 7 ffcdcdcd
block 1549 8 ff221101
block 1550 0 ff644416
block 1550 1 ff6b6b6b
block 1550 2 ff686868
block 1550 3 ff62655b
block 1550 4 ff606060
block 1550 5 ff8a8a8a
block 1550 6 ff846642
block 1550 7 ff594931
block 1550 8 ff79544a
block 1550 9 ff656565
block 1550 10 ffb7b7b7
block 1550 11 ff2e2114
block 1550 12 ff2e1d20
block 1550 13 ffb5b5b5
block 1550 14 ff75452e
block 1550 15 ff403b3d
block 1551 * 9f776c6c
block 1551 8 9f9c7c70
block 1551 9 9f9c7c70
block 1551 10 9f9c7c70
block 1551 11 9f9c7c70
block 1551 12 9f9c7c70
block 1551 13 9f9c7c70
block 1551 14 9f9c7c70
block 1551 15 9f9c7c70
block 1552 * ff14121d
block 1553 * e56a6300
block 1554 * bfafafaf
block 1555 * 4fc7c7c7
block 1557 0 ff1e4b47
block 1557 1 ff717171
block 1557 2 ff103f22
block 1557 3 ff8b9593
block 1557 4 ff322022
block 1557 5 ff373737
block 1557 7 ff9d7b54
block 1557 8 ff575757
block 1557 9 ff616161
block 1557 10 ff616060
block 1557 11 ff846d47
block 1557 12 ff433d40
block 1557 13 ff736153
block 1557 14 ff62492c
block 1557 15 ff383838
block 1558 0 ffe3e3e3
block 1558 1 53bcbcbc
block 1558 2 ffc3c3c3
block 1558 3 ffb2b2b2
block 1558 4 ff898989
block 1558 5 ff4b4b4b
block 1558 6 ff626262
block 1558 7 ffb1851f
block 1558 8 ff999999
block 1558 9 ff737373
block 1558 10 ff1d1915
block 1558 11 c3241e34
block 1558 13 ffa2a2a2
block 1558 14 537e7e7e
block 1558 15 ff828282
block 1560 * ff606060
block 1560 1 ff5e5e5e
block 1560 2 ff656565
block 1560 3 ff656565
block 1560 5 ff5e5e5e
block 1560 6 ffb7b7b7
block 1560 7 ffb7b7b7
block 1561 * ff7d7d7d
block 1561 1 ffd4cd94
block 1561 2 ff2c2c2c
block 1561 3 ff2c2c2c
block 1561 4 ff2c2c2c
block 1561 5 ff6f3634
block 1564 * 57222222
block 1564 0 8f8a8a92
block 1564 1 cf232323
block 1564 3 cf232323
block 1564 5 57252421
block 1564 6 8f8c8c94
block 1564 7 8f8b8b93
block 1564 8 8f85858d
block 1564 9 8f85858c
block 1564 10 cf232323
block 1564 11 cf232323
block 1564 12 8f87878f
block 1565 0 ff9d7b54
block 1565 1 ff423c3e
block 1565 2 ff909090
block 1565 3 ffeffbfb
block 1565 4 9f7dadff
block 1565 5 ffdbdbdb
block 1565 6 fff9ec4e
block 1565 7 ff61dbd5
block 1565 8 ff4f75a0
block 1565 9 ffbdbdbd
block 1565 10 ffc7bdab
block 1565 11 ff6a1d1f
block 1565 12 ff242424
block 1565 13 ff9a7851
block 1565 14 ff3e383a
block 1565 15 ff4d729d
block 1566 0 ff9d7b54
block 1566 1 ff423c3e
block 1566 2 ff909090
block 1566 3 ffeffbfb
block 1566 4 9f7dadff
block 1566 5 ffdbdbdb
block 1566 6 fff9ec4e
block 1566 7 ff61dbd5
block 1566 8 ff4f75a0
block 1566 9 ffbdbdbd
block 1566 10 ffc7bdab
block 1566 11 ff6a1d1f
block 1566 12 ff242424
block 1566 13 ff9a7851
block 1566 14 ff3e383a
block 1566 15 ff4d729d
block 1567 * 6b786b56
block 1567 0 8f796c58
block 1567 1 8f796c58
block 1567 2 8f796c58
block 1567 3 8f796c58
block 1567 4 8f796c58
block 1567 5 8f796c58
block 1568 * ffdad29e
block 1568 0 ff423c3e
block 1568 1 ff9d7b54
block 1568 2 ff909090
block 1568 3 ffeffbfb
block 1568 4 9f7dadff
block 1568 5 ff7a7a7a
block 1568 6 ff72776a
block 1568 7 ff767676
block 1568 8 ff767676
block 1568 9 ff2c161a
block 1568 10 ff926356
block 1568 14 ff14121d
block 1568 15 ff4f75a0
block 1569 * ffece9e2
block 1569 1 ffe7e4db
block 1569 2 ffdbdbdb
block 1569 3 fff9ec4e
block 1569 4 ff61dbd5
block 1569 5 ff242424
block 1569 6 ffbdbdbd
block 1569 7 ff6a1d1f
block 1569 8 ffc7bdab
block 1570 * ff535353
block 1590 * ff929292
block 1591 * ff929292
block 1592 * ff929292
block 1600 * ff9f722d
block 1600 0 ffa97321
block 1600 1 ffa97321
block 1600 2 ffa97321
block 1600 3 ff503b1a
block 1600 4 ff543e1a
block 1600 5 ff563f1b
block 1600 6 ffa97321
block 1600 7 ffa97321
block 1601 * ff9c7f4e
block 1601 1 ffaa9459
block 1601 2 ff675333
block 1602 * ff5b6c49
block 1603 * ffb4b499
block 1603 2 ff662109
block 1603 3 ffa88b07
block 1603 4 ff514515
block 1603 5 ff100313
block 1603 6 ffd8fcfc
block 1603 7 ff384716
block 1603 8 ff3e280b
block 1604 * 13c5c5c5
block 1605 * ff81827e
block 1605 1 fe8a4f1f
block 1606 * ff81827e
block 1606 1 ff4a1f0b
block 1606 2 ffae672f
block 1606 4 ffada52a
block 1607 * ff926356
block 1608 0 ffc38c7b
block 1608 1 ff6e695a
block 1608 2 ff87a078
block 1608 3 ffb99163
block 1608 4 ff9b8e4b
block 1608 5 ff4c463d
block 1608 6 ff767e52
block 1608 7 ff7b4d49
block 1608 8 ff645e2d
block 1608 9 ff312d28
block 1608 10 ff603630
block 1608 11 ff9f988f
block 1608 12 ff93934c
block 1608 13 ff544336
block 1608 14 ff40664b
block 1608 15 ff9f722d
block 1609 * ffc38c7b
block 1609 0 ff6e879a
block 1609 1 ffc2c268
block 1609 2 ffb9703c
block 1609 3 ffd2be59
block 1609 4 ffb48e42
block 1609 5 ff9d596f
block 1609 6 ff9a6126
block 1609 7 ff8b951a
block 1609 8 ff7c007c
block 1610 * 9a878787
block 1611 * ff967b57
block 1612 * ff646153
block 1612 0 ff9f7163
block 1612 2 ff81906d
block 1612 3 ff9a7b55
block 1612 4 ff614c51
block 1612 5 ff353229
block 1612 6 ff737252
block 1612 7 ff716558
block 1612 8 ff614c51
block 1612 9 ff353229
block 1612 10 ff737252
block 1612 11 ff716558
block 1612 12 ff9f7163
block 1612 14 ff81906d
block 1612 15 ff9a7b55
block 1613 * ff62574b
block 1613 0 ffa09d56
block 1613 1 ff565148
block 1613 2 ff8e965a
block 1613 3 ff763822
block 1613 4 ff5e5a3c
block 1613 6 ffda9a68
block 1613 7 ffb07355
block 1613 8 ff5e5a3c
block 1613 10 ffda9a68
block 1613 11 ffb07355
block 1613 12 ffa09d56
block 1613 13 ff565148
